municipality_id,department,municipality,year,rain_may_aug_mm,reference_start,reference_end,reference_n,historical_mean_mm,historical_sd_mm,rainfall_z_score_common,focal_data_status
1306,Huehuetenango,San Pedro Necta,2015,735.9994402308974,1981,2025,45,995.2557047519581,191.90200847503772,-1.3509825487563059,FINAL
1307,Huehuetenango,Jacaltenango,2015,794.5891050373291,1981,2025,45,1277.0149455011901,306.47732505888433,-1.5740996185318807,FINAL
1308,Huehuetenango,Soloma,2015,777.723085359216,1981,2025,45,1285.0854996900546,287.392388764776,-1.7653996214426642,FINAL
1309,Huehuetenango,San Ildefonso Ixtahuacán,2015,612.2129711697471,1981,2025,45,789.976350091515,149.32956611397412,-1.1904097999326668,FINAL
1310,Huehuetenango,Santa Bárbara,2015,519.850945108522,1981,2025,45,660.6991966077069,128.45057001235688,-1.0965171387377681,FINAL
1311,Huehuetenango,La Libertad,2015,499.3824814941609,1981,2025,45,707.4762505890111,144.48751157881995,-1.4402197589328136,FINAL
1312,Huehuetenango,La Democracia,2015,606.2274593108317,1981,2025,45,889.440295397167,189.6253889318366,-1.4935385903843286,FINAL
1313,Huehuetenango,San Miguel Acatán,2015,884.4498297785124,1981,2025,45,1458.028281529772,336.31842243189243,-1.7054624828570444,FINAL
1314,Huehuetenango,San Rafael La Independencia,2015,839.8047889163363,1981,2025,45,1364.76101435838,306.50863227097386,-1.7126963816730216,FINAL
1315,Huehuetenango,Todos Santos Cuchumatán,2015,738.6735505694554,1981,2025,45,1035.8662158516327,217.5794004557392,-1.3659044222921888,FINAL
1316,Huehuetenango,San Juan Atitán,2015,562.2928487671622,1981,2025,45,733.9792124248064,145.54776689645374,-1.179587755405317,FINAL
1317,Huehuetenango,Santa Eulalia,2015,1141.2840000054587,1981,2025,45,1958.2550092560657,411.30921920618124,-1.9862696266019642,FINAL
1318,Huehuetenango,San Mateo Ixtatán,2015,980.938344055047,1981,2025,45,1836.3222403111456,414.32715735525005,-2.0645132260125547,FINAL
1319,Huehuetenango,Colotenango,2015,641.8076366972666,1981,2025,45,845.5555204647374,163.9158683527941,-1.2430028026874536,FINAL
1320,Huehuetenango,San Sebastián Huehuetenango,2015,510.43866148142257,1981,2025,45,679.2960922901432,135.5268127430976,-1.245933755771295,FINAL
1321,Huehuetenango,Tectitán,2015,495.3073512920815,1981,2025,45,633.1913006595129,113.84028723366858,-1.2112052131809083,FINAL
1322,Huehuetenango,Concepción Huista,2015,1138.3083385695509,1981,2025,45,1650.886025728622,369.91246493640165,-1.385672924666644,FINAL
1323,Huehuetenango,San Juan Ixcoy,2015,805.1368336360675,1981,2025,45,1306.834229676001,285.3972477363125,-1.7578915004235343,FINAL
1324,Huehuetenango,San Antonio Huista,2015,952.4513829970956,1981,2025,45,1379.480397281989,299.75077861767915,-1.4246135281254864,FINAL
1325,Huehuetenango,San Sebastián Coatán,2015,798.4827606631909,1981,2025,45,1416.3117525852888,330.84732354899387,-1.867414205726848,FINAL
1326,Huehuetenango,Barillas,2015,1301.8752668508707,1981,2025,45,2359.364128113009,509.1835103606533,-2.0768324970168845,FINAL
1327,Huehuetenango,Aguacatán,2015,519.9192198438371,1981,2025,45,803.2914956243511,171.28723259384532,-1.6543689304178535,FINAL
1328,Huehuetenango,San Rafael Pétzal,2015,604.6790650568628,1981,2025,45,798.0905810944137,152.62095756772143,-1.26726708520178,FINAL
1329,Huehuetenango,San Gaspar Ixchil,2015,620.4825264697996,1981,2025,45,791.4849631244277,153.85100321925404,-1.1114808033518733,FINAL
1330,Huehuetenango,Santiago Chimaltenango,2015,689.3746518025108,1981,2025,45,910.1469603479447,179.10884249663167,-1.2326153497953949,FINAL
1331,Huehuetenango,Santa Ana Huista,2015,499.1758709767385,1981,2025,45,842.3288602462113,209.34050582685984,-1.6392097072378617,FINAL
1332,Huehuetenango,Unión Cantinil,2015,1014.8854655963178,1981,2025,45,1375.9756716281888,281.7679836932132,-1.2815160945504132,FINAL
1333,Huehuetenango,Petatán,2015,1216.654105644464,1981,2025,45,1663.5208422635565,358.28256173783313,-1.2472466827623034,FINAL
1401,Quiché,Santa Cruz Del Quiché,2015,529.1457376460411,1981,2025,45,820.171415553308,174.8936226672269,-1.6640153795716521,FINAL
1402,Quiché,Chiché,2015,585.1834627000076,1981,2025,45,867.3887500485131,175.3471138480973,-1.609409366115824,FINAL
1403,Quiché,Chinique,2015,592.9641807776335,1981,2025,45,904.0563580550461,187.33391244256566,-1.660629264724238,FINAL
1404,Quiché,Zacualpa,2015,574.2440836608536,1981,2025,45,863.2094519486576,165.91413211915975,-1.7416561482554647,FINAL
1405,Quiché,Chajul,2015,1153.2974962066191,1981,2025,45,1946.8579672617145,379.6405405242444,-2.090294334633678,FINAL
1406,Quiché,Chichicastenango,2015,535.5908274160333,1981,2025,45,800.6836977957643,171.47348210335065,-1.5459700656218898,FINAL
1407,Quiché,Patzité,2015,506.15095170809263,1981,2025,45,786.4217378008573,174.33308098671867,-1.6076741402517671,FINAL
1408,Quiché,San Antonio Ilotenango,2015,433.10060836960133,1981,2025,45,679.9835129173761,146.6798644492502,-1.6831410737579036,FINAL
1409,Quiché,San Pedro Jocopilas,2015,422.9701137984742,1981,2025,45,680.594217481342,148.58928532011745,-1.7338000053492963,FINAL
1410,Quiché,Cunén,2015,660.3054267220365,1981,2025,45,1144.9588699796086,240.8065744162574,-2.0126254627076827,FINAL
1411,Quiché,San Juan Cotzal,2015,764.2290233892599,1981,2025,45,1317.6585990630545,273.4693459206109,-2.023735325108274,FINAL
1412,Quiché,Joyabaj,2015,520.4822364910649,1981,2025,45,763.871436675013,147.26967914685483,-1.6526769230022191,FINAL
1413,Quiché,Nebaj,2015,937.9408350992653,1981,2025,45,1558.0613824661013,319.1160314421374,-1.9432447331599423,FINAL
1414,Quiché,San Andrés Sajcabajá,2015,675.2149360391049,1981,2025,45,1120.7685812384198,225.88147333126602,-1.9725107979346717,FINAL
1415,Quiché,Uspantán,2015,1073.68402515968,1981,2025,45,1736.623192633712,319.36561943009195,-2.07580004590678,FINAL
1416,Quiché,Sacapulas,2015,407.9572205558229,1981,2025,45,689.3977154822514,149.54593899636225,-1.8819668177901818,FINAL
1417,Quiché,San Bartolomé Jocotenango,2015,466.7436696447304,1981,2025,45,751.3584663155121,155.93768250796947,-1.825182932651548,FINAL
1418,Quiché,Canillá,2015,665.8004168906742,1981,2025,45,1047.9020069017665,205.75669744987582,-1.8570554190790105,FINAL
1419,Quiché,Chicamán,2015,723.411493115136,1981,2025,45,1199.7535060507382,217.83134144973704,-2.1867469105473725,FINAL
1420,Quiché,Ixcán,2015,1222.8908085392268,1981,2025,45,1982.9818046337205,404.4784901346387,-1.8791876815043544,FINAL
1421,Quiché,Pachalum,2015,471.2302607733846,1981,2025,45,723.1904726663884,146.01164386019076,-1.7256172537462902,FINAL
1501,Baja Verapaz,Salamá,2015,397.89402600815225,1981,2025,45,737.0828079383101,174.56128538592358,-1.9430928294339294,FINAL
1502,Baja Verapaz,San Miguel Chicaj,2015,386.2304776886439,1981,2025,45,676.1855551676214,155.39242768672088,-1.8659537134173734,FINAL
1503,Baja Verapaz,Rabinal,2015,354.63171390662006,1981,2025,45,610.5828072059969,129.6217888424621,-1.9745992983513834,FINAL
1504,Baja Verapaz,Cubulco,2015,456.7653403224518,1981,2025,45,746.6781819037498,144.42014781052524,-2.0074265673904077,FINAL
1505,Baja Verapaz,Granados,2015,411.87391538613787,1981,2025,45,671.5372184931995,142.413719090397,-1.8233025916712458,FINAL
1506,Baja Verapaz,El Chol,2015,342.3463144812622,1981,2025,45,573.2604236953914,124.70022709498384,-1.8517537184454567,FINAL
1507,Baja Verapaz,San Jerónimo,2015,325.4527446340128,1981,2025,45,652.67686732031,163.3270425691117,-2.003490160227646,FINAL
1508,Baja Verapaz,Purulhá,2015,765.0915990723228,1981,2025,45,1363.498860191597,298.4793987224034,-2.004852809542861,FINAL
1601,Alta Verapaz,Cobán,2015,1005.5347972731349,1981,2025,45,1553.7122917285308,300.50123724106487,-1.8242104408230533,FINAL
1602,Alta Verapaz,Santa Cruz Verapaz,2015,590.552258045718,1981,2025,45,1017.5683610328467,211.22252708299484,-2.0216409153146007,FINAL
1603,Alta Verapaz,San Cristóbal Verapaz,2015,518.3417172951528,1981,2025,45,909.8980238578338,174.7231911713619,-2.24100935850386,FINAL
1604,Alta Verapaz,Tactic,2015,605.4839823613318,1981,2025,45,1053.1189715268413,217.23433375520173,-2.0606088431211935,FINAL
1605,Alta Verapaz,Tamahú,2015,713.1555355849342,1981,2025,45,1231.3018015405569,250.7826709464337,-2.0661167057523557,FINAL
1606,Alta Verapaz,Tucurú,2015,918.360753076993,1981,2025,45,1616.9184348434617,329.7523448253469,-2.1184312794999514,FINAL
1607,Alta Verapaz,Panzós,2015,986.2464121823411,1981,2025,45,1532.8891794439207,279.67610295255383,-1.9545565798816777,FINAL
1608,Alta Verapaz,Senahú,2015,1229.6036768154233,1981,2025,45,1835.985203777119,348.0061913597451,-1.7424446518966088,FINAL
1609,Alta Verapaz,San Pedro Carchá,2015,970.29427378451,1981,2025,45,1588.7189294749076,296.76549226011576,-2.083883307929706,FINAL
1610,Alta Verapaz,San Juan Chamelco,2015,677.4867092521811,1981,2025,45,1162.6363032215243,229.56630688764034,-2.113331004653032,FINAL
1611,Alta Verapaz,Lanquín,2015,1049.835835968394,1981,2025,45,1693.8883275379517,319.5980298298211,-2.015195437570443,FINAL
1612,Alta Verapaz,Cahabón,2015,1004.0136595236687,1981,2025,45,1449.866450917251,262.495707447714,-1.698514599452606,FINAL
1613,Alta Verapaz,Chisec,2015,1360.008852210438,1981,2025,45,1950.6273463157247,389.20982122138855,-1.5174809624583803,FINAL
1614,Alta Verapaz,Chahal,2015,1187.2711231723606,1981,2025,45,1581.8659460042195,272.93651369041316,-1.4457384887660742,FINAL
1615,Alta Verapaz,Fray Bartolomé De Las Casas,2015,968.2002170644462,1981,2025,45,1306.8423101067767,243.0194306871018,-1.3934774354662494,FINAL
1616,Alta Verapaz,Santa Catalina La Tinta,2015,853.9715750539303,1981,2025,45,1463.0759920961766,302.5543822008545,-2.0132063948684924,FINAL
1617,Alta Verapaz,Raxruhá,2015,1211.342737308082,1981,2025,45,1750.984072689626,349.33955656770536,-1.5447472959649111,FINAL
1701,Petén,Flores,2015,454.4759369610043,1981,2025,45,665.0379308412522,150.85208944118935,-1.395817549894374,FINAL
1702,Petén,San José,2015,484.46859978402694,1981,2025,45,688.5870364206187,151.9613147461473,-1.3432263137336853,FINAL
1703,Petén,San Benito,2015,704.9946466184493,1981,2025,45,905.2948869348319,183.27453263731115,-1.0928972914789215,FINAL
1704,Petén,San Andrés,2015,526.5081301990084,1981,2025,45,789.4483967513903,173.46235633155368,-1.515834744281931,FINAL
1705,Petén,La Libertad,2015,704.0409941724765,1981,2025,45,1030.7725615507966,218.0788875370228,-1.4982264953220266,FINAL
1706,Petén,San Francisco,2015,723.3740564911512,1981,2025,45,965.674005497682,185.89970271469133,-1.3033907288082078,FINAL
1707,Petén,Santa Ana,2015,529.8955218641581,1981,2025,45,781.6277845590836,163.5678827914945,-1.5390078932293638,FINAL
1708,Petén,Dolores,2015,597.0839571562545,1981,2025,45,896.7817009660795,174.08437496061973,-1.7215660157760895,FINAL
1709,Petén,San Luis,2015,991.4569653292152,1981,2025,45,1259.1143412479544,233.53651863093086,-1.146105018126656,FINAL
1710,Petén,Sayaxché,2015,839.4605171963209,1981,2025,45,1193.4223172269135,241.98446642728132,-1.4627459574433532,FINAL
1711,Petén,Melchor De Mencos,2015,411.4461979024153,1981,2025,45,630.6097621075538,143.0652304309987,-1.5319135442265446,FINAL
1712,Petén,Poptún,2015,723.1491787704906,1981,2025,45,983.2025145079061,184.497946473166,-1.4095188629930824,FINAL
1713,Petén,Las Cruces,2015,727.7803155561533,1981,2025,45,1095.94075175201,234.39303694558225,-1.570696983977944,FINAL
1714,Petén,El Chal,2015,676.3702065218612,1981,2025,45,947.8876539753746,181.1037496662572,-1.4992370282441585,FINAL
1801,Izabal,Puerto Barrios,2015,623.0322856002032,1981,2025,45,1145.199280220312,228.70290993830196,-2.283167252926409,FINAL
1802,Izabal,Livingston,2015,1312.9531496796262,1981,2025,45,1671.6612861785597,250.51176402965342,-1.4319013635482314,FINAL
1803,Izabal,El Estor,2015,1034.6601806140545,1981,2025,45,1464.6517962082726,233.09537852113175,-1.8447024489386703,FINAL
1804,Izabal,Morales,2015,461.13901663292165,1981,2025,45,870.1686351759024,157.6859387489477,-2.593951127083044,FINAL
1805,Izabal,Los Amates,2015,567.0543460108456,1981,2025,45,1031.3838760251824,195.18899505996208,-2.3788714618449402,FINAL
1901,Zacapa,Zacapa,2015,323.92810421672147,1981,2025,45,662.144907771426,155.59196709103114,-2.173742063154368,FINAL
1902,Zacapa,Estanzuela,2015,247.45669780911078,1981,2025,45,526.3289604192655,130.8599930107165,-2.1310734946112757,FINAL
1903,Zacapa,Río Hondo,2015,371.24840440782486,1981,2025,45,733.0356745219029,159.04798778744575,-2.2747051072257283,FINAL
1904,Zacapa,Gualán,2015,524.552506405862,1981,2025,45,958.802550745991,198.06439072139466,-2.192469038773166,FINAL
1905,Zacapa,Teculután,2015,498.75692427511007,1981,2025,45,969.1621383841864,221.40891730395057,-2.124599224986513,FINAL
1906,Zacapa,Usumatlán,2015,510.5652214601139,1981,2025,45,1005.4934446693854,239.98858267531918,-2.062299038112411,FINAL
1907,Zacapa,Cabañas,2015,455.35726590089797,1981,2025,45,885.045191116118,214.32620867905482,-2.004831456980891,FINAL
1908,Zacapa,San Diego,2015,432.7393800261934,1981,2025,45,822.5685530813441,194.11179056112846,-2.008271480718675,FINAL
1909,Zacapa,La Unión,2015,461.0348288255968,1981,2025,45,892.0191140925615,199.82655088988824,-2.156791894508818,FINAL
1910,Zacapa,Huité,2015,326.062210051799,1981,2025,45,639.1525254872814,159.9139864194263,-1.957866991160495,FINAL
1911,Zacapa,San Jorge,2015,276.4257357249376,1981,2025,45,551.7870889948197,137.95445207811346,-1.996030929933056,FINAL
2001,Chiquimula,Chiquimula,2015,314.62555675131864,1981,2025,45,605.3332446218732,143.15494929255973,-2.0307204836938433,FINAL
2002,Chiquimula,San José La Arada,2015,327.955632578151,1981,2025,45,618.226868876913,139.19787226693143,-2.085313744897812,FINAL
2003,Chiquimula,San Juan Ermita,2015,387.2068039377431,1981,2025,45,797.6959741772505,185.25282409997575,-2.215832186277376,FINAL
2004,Chiquimula,Jocotán,2015,389.57241037309126,1981,2025,45,764.8060180908973,170.4545949105898,-2.2013698599009954,FINAL
2005,Chiquimula,Camotán,2015,433.63979980141335,1981,2025,45,846.339488604652,188.23661778860887,-2.1924516794426445,FINAL
2006,Chiquimula,Olopa,2015,471.9290657465238,1981,2025,45,914.3991210783402,194.42264519807955,-2.2758154271639697,FINAL
2007,Chiquimula,Esquipulas,2015,551.4979478191862,1981,2025,45,1004.3636911115124,194.21787378994628,-2.331740814865047,FINAL
2008,Chiquimula,Concepción Las Minas,2015,537.6962696731048,1981,2025,45,988.4437197313028,172.86779170666156,-2.6074692434497515,FINAL
2009,Chiquimula,Quezaltepeque,2015,455.60048968369307,1981,2025,45,886.1384305243088,180.26941970800442,-2.388302694588963,FINAL
2010,Chiquimula,San Jacinto,2015,366.7139361768908,1981,2025,45,715.6017666246838,151.7217424488989,-2.2995242792265005,FINAL
2011,Chiquimula,Ipala,2015,314.3637746736403,1981,2025,45,617.8121034388889,129.79034965885648,-2.3379883755829165,FINAL
2101,Jalapa,Jalapa,2015,455.19804270597996,1981,2025,45,793.4383897951086,167.26644580337955,-2.0221649683806135,FINAL
2102,Jalapa,San Pedro Pinula,2015,392.5603271168905,1981,2025,45,760.9742585157265,177.17944437925806,-2.0793265984638416,FINAL
2103,Jalapa,San Luis Jilotepeque,2015,316.0052273802255,1981,2025,45,609.0976144365395,133.3674210549345,-2.1976310611538947,FINAL
2104,Jalapa,San Manuel Chaparrón,2015,364.330415739444,1981,2025,45,686.0155401913403,141.22811189948516,-2.2777697734913143,FINAL
2105,Jalapa,San Carlos Alzatate,2015,654.2125559620257,1981,2025,45,991.6977951193583,190.00990963035906,-1.7761454642753562,FINAL
2106,Jalapa,Monjas,2015,418.591619932017,1981,2025,45,717.8190514103777,144.22761123679678,-2.074688951112704,FINAL
2107,Jalapa,Mataquescuintla,2015,638.6374622234597,1981,2025,45,927.9820263941452,181.87031910664015,-1.5909388931188249,FINAL
2201,Jutiapa,Jutiapa,2015,507.2110358962643,1981,2025,45,846.1911803521257,154.2340843592022,-2.1978290068905673,FINAL
2202,Jutiapa,El Progreso,2015,445.6547139350067,1981,2025,45,784.4818125784279,148.43674599349708,-2.282636259476242,FINAL
2203,Jutiapa,Santa Catarina Mita,2015,393.30610710110153,1981,2025,45,720.3914680775822,138.85851879017798,-2.355529670244594,FINAL
2204,Jutiapa,Agua Blanca,2015,319.04090953638394,1981,2025,45,646.1143884578172,124.23271475481177,-2.632748383281748,FINAL
2205,Jutiapa,Asunción Mita,2015,442.92456843380893,1981,2025,45,828.2578853843715,137.04358512582877,-2.8117574171513584,FINAL
2206,Jutiapa,Yupiltepeque,2015,534.0518304278041,1981,2025,45,974.9132260102331,194.5655198343248,-2.265876276319815,FINAL
2207,Jutiapa,Atescatempa,2015,553.5764307394702,1981,2025,45,987.20448875801,168.99465373614626,-2.5659276694963937,FINAL
2208,Jutiapa,Jerez,2015,619.9776532243176,1981,2025,45,1103.442492567377,181.97122414511912,-2.656820283615304,FINAL
2209,Jutiapa,El Adelanto,2015,514.254470523166,1981,2025,45,929.3442217187096,187.01579972366176,-2.2195437594518133,FINAL
2210,Jutiapa,Zapotitlán,2015,570.9806212805753,1981,2025,45,1013.6535803693209,182.0261909854062,-2.4319190369930697,FINAL
2211,Jutiapa,Comapa,2015,557.3978257751679,1981,2025,45,971.6863393752463,172.44817186352384,-2.402394349114631,FINAL
2212,Jutiapa,Jalpatagua,2015,573.6548799224132,1981,2025,45,974.1767878167823,174.09709034417662,-2.300566351238656,FINAL
2213,Jutiapa,Conguaco,2015,616.0255811514627,1981,2025,45,1057.2860638812178,196.5643055042153,-2.2448657786461252,FINAL
2214,Jutiapa,Moyuta,2015,625.9515956011514,1981,2025,45,1047.356488048507,208.57601055190463,-2.0203900311080494,FINAL
2215,Jutiapa,Pasaco,2015,678.7853045570117,1981,2025,45,1091.9948910997716,225.2805060991107,-1.8342003651260042,FINAL
2216,Jutiapa,San José Acatempa,2015,618.4994089838714,1981,2025,45,914.6867338150578,166.73541926756351,-1.7763911599123936,FINAL
2217,Jutiapa,Quesada,2015,513.3290292781295,1981,2025,45,810.1318499611182,151.46639654813117,-1.9595291592526547,FINAL
101,Guatemala,Guatemala,2019,563.606126013443,1981,2025,45,805.9353880763103,168.58441163415105,-1.4374357611945265,FINAL
102,Guatemala,Santa Catarina Pinula,2019,709.5617154278053,1981,2025,45,979.7887848916724,188.28410955681804,-1.4352091108481002,FINAL
103,Guatemala,San José Pinula,2019,867.9834148104624,1981,2025,45,1157.1574856924851,214.54544181718063,-1.3478453255997627,FINAL
104,Guatemala,San José Del Golfo,2019,373.47856195227666,1981,2025,45,564.2120971368274,127.61438389904865,-1.4946084395582986,FINAL
105,Guatemala,Palencia,2019,578.1272212371517,1981,2025,45,813.5525578322723,175.5907257759969,-1.340761794534954,FINAL
106,Guatemala,Chinautla,2019,513.2265317717445,1981,2025,45,781.2513278676729,175.818569432629,-1.5244396366143307,FINAL
107,Guatemala,San Pedro Ayampuc,2019,450.74213583645763,1981,2025,45,679.3514012654831,147.4031573174629,-1.550911592325452,FINAL
108,Guatemala,Mixco,2019,555.4690103835918,1981,2025,45,782.2114395617658,168.7531626939166,-1.3436336573403247,FINAL
109,Guatemala,San Pedro Sacatepéquez,2019,542.9970884655618,1981,2025,45,794.3541452704935,178.34897148315923,-1.4093552360556583,FINAL
110,Guatemala,San Juan Sacatepéquez,2019,539.1648678278531,1981,2025,45,783.2933334662749,168.60131643179946,-1.4479629863220773,FINAL
111,Guatemala,San Raymundo,2019,500.4328897701482,1981,2025,45,755.7512996836648,166.0762972765092,-1.5373561074066064,FINAL
112,Guatemala,Chuarrancho,2019,418.3073348204781,1981,2025,45,632.3679121520246,139.41749551678137,-1.535392502483883,FINAL
113,Guatemala,Fraijanes,2019,718.3425082110622,1981,2025,45,984.886868442841,175.93129984548875,-1.51504797876143,FINAL
114,Guatemala,Amatitlán,2019,550.0776041194734,1981,2025,45,770.7506099946462,141.7059418775292,-1.5572600764045,FINAL
115,Guatemala,Villa Nueva,2019,549.9850183912553,1981,2025,45,749.2480761473272,147.86884669335356,-1.347566185927576,FINAL
116,Guatemala,Villa Canales,2019,688.3347275241284,1981,2025,45,958.5304515810557,165.2652985348972,-1.6349211023261068,FINAL
117,Guatemala,Petapa,2019,594.0700307586701,1981,2025,45,824.5842238321788,155.46342950729655,-1.4827551006951751,FINAL
201,El Progreso,Guastatoya,2019,325.4206352042034,1981,2025,45,499.92502154435317,128.82658094937884,-1.3545681726096541,FINAL
202,El Progreso,Morazán,2019,324.6888869960277,1981,2025,45,537.8735509995524,139.03309410033285,-1.5333375509120197,FINAL
203,El Progreso,San Agustín Acasaguastlán,2019,525.7810995145968,1981,2025,45,850.9877350833432,209.55483649472433,-1.5518927694944118,FINAL
204,El Progreso,San Cristóbal Acasaguastlán,2019,774.3788980341658,1981,2025,45,1206.029603749147,288.26095581054057,-1.4974303561203883,FINAL
205,El Progreso,El Jícaro,2019,558.0393496097148,1981,2025,45,831.8877020564397,201.77447027937458,-1.3572002050980863,FINAL
206,El Progreso,Sansare,2019,330.7690427169187,1981,2025,45,505.998147835385,119.29226852926067,-1.4689057998380266,FINAL
207,El Progreso,Sanarate,2019,395.81646927542016,1981,2025,45,574.1882496351507,134.01539834303213,-1.3309797423663339,FINAL
208,El Progreso,San Antonio La Paz,2019,394.46921004675124,1981,2025,45,585.7613569216905,134.50533234946002,-1.4221900614166043,FINAL
301,Sacatepéquez,Antigua Guatemala,2019,496.75010365314444,1981,2025,45,686.4445699312046,131.24946982128176,-1.4452970098573432,FINAL
302,Sacatepéquez,Jocotenango,2019,495.7138861136304,1981,2025,45,691.9122278494875,133.00926007348656,-1.475072800400958,FINAL
303,Sacatepéquez,Pastores,2019,514.2230347958948,1981,2025,45,723.5100863668026,142.33409664696933,-1.4703929451985185,FINAL
304,Sacatepéquez,Sumpango,2019,552.3314181913897,1981,2025,45,791.7566790943899,163.07981547651625,-1.4681477300143122,FINAL
305,Sacatepéquez,Santo Domingo Xenacoj,2019,575.1943395398738,1981,2025,45,832.2260841706184,180.5512098131162,-1.423594695913649,FINAL
306,Sacatepéquez,Santiago Sacatepéquez,2019,553.7325768797263,1981,2025,45,775.5974746731882,162.81505442021967,-1.3626804878917207,FINAL
307,Sacatepéquez,San Bartolomé Milpas Altas,2019,522.1606628738306,1981,2025,45,719.6066482916153,146.39322856487334,-1.3487371468844112,FINAL
308,Sacatepéquez,San Lucas Sacatepéquez,2019,530.0120381454927,1981,2025,45,725.9762011225885,148.85370529187512,-1.316488310404135,FINAL
309,Sacatepéquez,Santa Lucía Milpas Altas,2019,487.557519950493,1981,2025,45,669.6792800983123,132.8006168235905,-1.3713924265106843,FINAL
310,Sacatepéquez,Magdalena Milpas Altas,2019,461.46250231163634,1981,2025,45,630.1849154482805,123.36504196439411,-1.36766794263598,FINAL
311,Sacatepéquez,Santa María De Jesús,2019,517.8621806778468,1981,2025,45,726.5518227355706,135.44881171951408,-1.540727005341885,FINAL
312,Sacatepéquez,Ciudad Vieja,2019,576.0506192813418,1981,2025,45,793.8592450768402,147.458611349329,-1.4770831204934545,FINAL
313,Sacatepéquez,San Miguel Dueñas,2019,743.0161799875464,1981,2025,45,995.3007053904802,178.0989055862011,-1.4165416939119053,FINAL
314,Sacatepéquez,Alotenango,2019,1007.9240199792357,1981,2025,45,1292.4140039749363,225.18995712839185,-1.2633333547530228,FINAL
315,Sacatepéquez,San Antonio Aguas Calientes,2019,534.7226007473392,1981,2025,45,746.1007177910299,145.22642163423063,-1.4555073013922397,FINAL
316,Sacatepéquez,Santa Catarina Barahona,2019,589.8460609088035,1981,2025,45,813.601703348977,150.8322437110738,-1.4834735394428524,FINAL
401,Chimaltenango,Chimaltenango,2019,522.0492782427232,1981,2025,45,749.512736867835,154.63552760171504,-1.470965063157899,FINAL
402,Chimaltenango,San José Poaquil,2019,515.1116118170193,1981,2025,45,709.0320780503096,141.40927988794732,-1.3713418694088029,FINAL
403,Chimaltenango,San Martín Jilotepeque,2019,517.7308197919041,1981,2025,45,739.4113865795837,151.6626684184607,-1.4616686433079809,FINAL
404,Chimaltenango,Comalapa,2019,467.47793863734677,1981,2025,45,648.3139105815285,127.81696212756934,-1.414804177271058,FINAL
405,Chimaltenango,Santa Apolonia,2019,500.1581701046866,1981,2025,45,661.7249161806004,134.54131993168744,-1.200870826582855,FINAL
406,Chimaltenango,Tecpán Guatemala,2019,534.1329941188889,1981,2025,45,704.4997923126705,140.01891200488507,-1.216741336969093,FINAL
407,Chimaltenango,Patzún,2019,714.2012940066758,1981,2025,45,916.9119148679318,173.08210726476085,-1.1711818400221634,FINAL
408,Chimaltenango,Pochuta,2019,1438.4536674607136,1981,2025,45,1769.1927153780148,328.22629837531855,-1.0076555399564886,FINAL
409,Chimaltenango,Patzicía,2019,682.6406790831979,1981,2025,45,887.3120102312872,161.53016841227407,-1.2670780521054485,FINAL
410,Chimaltenango,Santa Cruz Balanyá,2019,478.0040453315795,1981,2025,45,639.4036458665408,122.50604845146319,-1.317482708610161,FINAL
411,Chimaltenango,Acatenango,2019,1352.107025367466,1981,2025,45,1690.587958278603,301.3902945300818,-1.1230651386398687,FINAL
412,Chimaltenango,Yepocapa,2019,1756.952002783839,1981,2025,45,2115.3146263656317,395.8743354680076,-0.9052433852730869,FINAL
413,Chimaltenango,San Andrés Itzapa,2019,625.5691067050223,1981,2025,45,850.4597466304372,156.30765321516728,-1.4387692176264644,FINAL
414,Chimaltenango,Parramos,2019,574.9877205341155,1981,2025,45,798.4335508041568,147.67331471128813,-1.5131090590530443,FINAL
415,Chimaltenango,Zaragoza,2019,517.2109626744531,1981,2025,45,721.3780456783431,141.0502285495799,-1.4474778602157616,FINAL
416,Chimaltenango,El Tejar,2019,531.8501793193598,1981,2025,45,768.1955765744727,164.3513856963441,-1.4380493127802716,FINAL
501,Escuintla,Escuintla,2019,1293.9422175290438,1981,2025,45,1624.0461351283082,277.59480938491146,-1.1891573849334627,FINAL
502,Escuintla,Santa Lucía Cotzumalguapa,2019,1480.780340603786,1981,2025,45,1838.199956400591,347.2304426541072,-1.029344123933418,FINAL
503,Escuintla,La Democracia,2019,1053.2021127110638,1981,2025,45,1310.040899393983,256.6638791278997,-1.0006814654076521,FINAL
504,Escuintla,Siquinalá,2019,1871.784267616058,1981,2025,45,2273.242644334534,415.076240489882,-0.9671918976732224,FINAL
505,Escuintla,Masagua,2019,1000.0774520142437,1981,2025,45,1213.3284212260087,241.55757094219354,-0.8828163339281031,FINAL
506,Escuintla,Tiquisate,2019,881.4481598884208,1981,2025,45,1099.3330593701887,216.54027105385555,-1.006209599818862,FINAL
507,Escuintla,La Gomera,2019,931.5595904226304,1981,2025,45,1192.8089121952646,235.2033963522672,-1.1107378797428489,FINAL
508,Escuintla,Guanagazapa,2019,1169.9942179523928,1981,2025,45,1434.777751302957,270.2549364334725,-0.979754659969902,FINAL
509,Escuintla,San José,2019,867.0840511971786,1981,2025,45,1039.3040527679698,228.08414060460757,-0.7550722339320427,FINAL
510,Escuintla,Iztapa,2019,948.2578174586387,1981,2025,45,1171.443438924166,254.28708795826137,-0.8776915228277772,FINAL
511,Escuintla,Palín,2019,905.7293673863519,1981,2025,45,1229.6740875837374,204.72369759478818,-1.582350866085727,FINAL
